Stazioni;Data;T-MIN;T-MAX
Fianello;16/03/2020;2,1;21,5
Fianello;17/03/2020;3,8;20,5
Fianello;18/03/2020;3,6;23
Fianello;19/03/2020;4,5;24
Fianello;20/03/2020;4,2;23,9
Fianello;21/03/2020;4,9;23,1
Fianello;22/03/2020;7,8;21,8
Fianello;23/03/2020;3,1;10,3
Fianello;24/03/2020;-0,7;8,5
Fianello;25/03/2020;-1,5;14,1
Fianello;26/03/2020;4,5;14,8
Fianello;27/03/2020;8,4;21,8
Fianello;28/03/2020;6,9;20,2
Fianello;29/03/2020;5;23,3
Fianello;30/03/2020;7,4;21,5
Fianello;31/03/2020;4,3;14,8
Fiano Romano;01/03/2020;4,5;16,2
Fiano Romano;02/03/2020;8,9;16,3
Fiano Romano;03/03/2020;7,2;13,2
Fiano Romano;04/03/2020;0;14,8
Fiano Romano;05/03/2020;-0,4;15,1
Fiano Romano;06/03/2020;4,5;15,7
Fiano Romano;07/03/2020;1;15,8
Fiano Romano;08/03/2020;2,4;16,2
Fiano Romano;09/03/2020;-1,6;15
Fiano Romano;10/03/2020;2,9;17,4
Fiano Romano;11/03/2020;0,3;19,2
Fiano Romano;12/03/2020;5,5;18,6
Fiano Romano;13/03/2020;5,7;16,9
Fiano Romano;14/03/2020;9,8;14,1
Fiano Romano;15/03/2020;4;19,4
Fiano Romano;16/03/2020;0,3;18,8
Fiano Romano;17/03/2020;0,7;17,7
Fiano Romano;18/03/2020;-0,2;20
Fiano Romano;19/03/2020;0,2;21
Fiano Romano;20/03/2020;0,3;20,1
Fiano Romano;21/03/2020;0,8;19,2
Fiano Romano;22/03/2020;3;21,5
Fiano Romano;23/03/2020;3,7;12,3
Fiano Romano;24/03/2020;-3,6;9,6
Fiano Romano;25/03/2020;-0,4;13,5
Fiano Romano;26/03/2020;5,8;14,6
Fiano Romano;27/03/2020;7,3;16,8
Fiano Romano;28/03/2020;5,7;15,8
Fiano Romano;29/03/2020;2,4;18,3
Fiano Romano;30/03/2020;4,6;18,4
Fiano Romano;31/03/2020;1,8;15,3
Filettino;01/03/2020;-0,4;10,6
Filettino;02/03/2020;2,7;8,9
Filettino;03/03/2020;0,2;5,4
Filettino;04/03/2020;-1,4;9,6
Filettino;05/03/2020;-1;9,9
Filettino;06/03/2020;0,9;9,1
Filettino;07/03/2020;0,9;7,8
Filettino;08/03/2020;-0,4;8,8
Filettino;09/03/2020;-2,3;9,4
Filettino;10/03/2020;2;11,9
Filettino;11/03/2020;1,4;15,9
Filettino;12/03/2020;4,8;17,1
Filettino;13/03/2020;4,7;17,6
Filettino;14/03/2020;4,5;15,9
Filettino;15/03/2020;2,6;12,7
Filettino;16/03/2020;-0,6;14,2
Filettino;17/03/2020;1,9;14,1
Filettino;18/03/2020;2,9;15,5
Filettino;19/03/2020;3,7;16,3
Filettino;20/03/2020;4,1;16,4
Filettino;21/03/2020;2,9;14,3
Filettino;22/03/2020;4,5;12,9
Filettino;23/03/2020;-4,2;7
Filettino;24/03/2020;-4,8;3,2
Filettino;25/03/2020;-4,2;3,2
Filettino;26/03/2020;-0,7;4,5
Filettino;27/03/2020;2,7;9,3
Filettino;28/03/2020;3,4;10,5
Filettino;29/03/2020;1;12
Filettino;30/03/2020;2,8;10,3
Filettino;31/03/2020;0,4;10,1
Fiora a Montalto di Castro;01/03/2020;9,5;15,9
Fiora a Montalto di Castro;02/03/2020;11,2;15
Fiora a Montalto di Castro;03/03/2020;7,6;16,3
Fiora a Montalto di Castro;04/03/2020;3,5;16,9
Fiora a Montalto di Castro;05/03/2020;2,7;15
Fiora a Montalto di Castro;06/03/2020;6;17,6
Fiora a Montalto di Castro;07/03/2020;3,5;14,9
Fiora a Montalto di Castro;08/03/2020;3,9;15,9
Fiora a Montalto di Castro;09/03/2020;1,1;15,3
Fiora a Montalto di Castro;10/03/2020;5,3;18,6
Fiora a Montalto di Castro;11/03/2020;2,6;17,3
Fiora a Montalto di Castro;12/03/2020;8;15,8
Fiora a Montalto di Castro;13/03/2020;8,9;16,9
Fiora a Montalto di Castro;14/03/2020;8,7;15,3
Fiora a Montalto di Castro;15/03/2020;6,4;18,2
Fiora a Montalto di Castro;16/03/2020;4,9;17,7
Fiora a Montalto di Castro;17/03/2020;3,5;18,5
Fiora a Montalto di Castro;18/03/2020;3;20,3
Fiora a Montalto di Castro;19/03/2020;5;18,9
Fiora a Montalto di Castro;20/03/2020;3,2;18,9
Fiora a Montalto di Castro;21/03/2020;6,4;18
Fiora a Montalto di Castro;22/03/2020;5,7;19,5
Fiora a Montalto di Castro;23/03/2020;4,4;10,8
Fiora a Montalto di Castro;24/03/2020;-2,2;10,2
Fiora a Montalto di Castro;25/03/2020;2,5;13,1
Fiora a Montalto di Castro;26/03/2020;4,5;11,4
Fiora a Montalto di Castro;27/03/2020;6,9;16,6
Fiora a Montalto di Castro;28/03/2020;5,4;16,8
Fiora a Montalto di Castro;29/03/2020;5,8;17,3
Fiora a Montalto di Castro;30/03/2020;4,5;17,2
Fiora a Montalto di Castro;31/03/2020;4,6;13,9
Fiuggi;01/03/2020;4;10,1
Fiuggi;02/03/2020;5;11,1
Fiuggi;03/03/2020;0,8;6,9
Fiuggi;04/03/2020;0,1;10,8
Fiuggi;05/03/2020;1,2;12,5
Fiuggi;06/03/2020;3,4;11,4
Fiuggi;07/03/2020;2,9;11
Fiuggi;08/03/2020;1;10,9
Fiuggi;09/03/2020;0,2;10
Fiuggi;10/03/2020;2,1;12,1
Fiuggi;11/03/2020;5;15,1
Fiuggi;12/03/2020;6,2;17
Fiuggi;13/03/2020;5,2;15,9
Fiuggi;14/03/2020;6,7;13,8
Fiuggi;15/03/2020;5,7;14,2
Fiuggi;16/03/2020;1,8;15,1
Fiuggi;17/03/2020;4,3;13,3
Fiuggi;18/03/2020;4,6;16,3
Fiuggi;19/03/2020;5,7;17,9
Fiuggi;20/03/2020;6,5;17,4
Fiuggi;21/03/2020;5,5;16,4
Fiuggi;22/03/2020;5,4;16,3
Fiuggi;23/03/2020;-1,7;12,7
Fiuggi;24/03/2020;-3,8;6,7
Fiuggi;25/03/2020;-4,7;7,6
Fiuggi;26/03/2020;0;10,8
Fiuggi;27/03/2020;4,3;13,7
Fiuggi;28/03/2020;4;10,8
Fiuggi;29/03/2020;3,2;14,5
Fiuggi;30/03/2020;4,4;13,3
Fiuggi;31/03/2020;3;12,5
Fondi;01/03/2020;11,1;16,6
Fondi;02/03/2020;10,5;18
Fondi;03/03/2020;8,1;15,4
Fondi;04/03/2020;6,2;17
Fondi;05/03/2020;5,9;16,1
Fondi;06/03/2020;10,5;17,4
Fondi;07/03/2020;8,9;18,8
Fondi;08/03/2020;6,8;17,8
Fondi;09/03/2020;5,6;15,9
Fondi;10/03/2020;5,7;18,2
Fondi;11/03/2020;6,8;18,7
Fondi;12/03/2020;7,5;19
Fondi;13/03/2020;9,4;19,3
Fondi;14/03/2020;11,8;19,4
Fondi;15/03/2020;10,3;19,6
Fondi;16/03/2020;8,3;20,4
Fondi;17/03/2020;8;19,4
Fondi;18/03/2020;8,6;19,7
Fondi;19/03/2020;7,5;21
Fondi;20/03/2020;7,7;19,3
Fondi;21/03/2020;7,6;19,2
Fondi;22/03/2020;8,4;20,5
Fondi;23/03/2020;7;15,1
Fondi;24/03/2020;4,1;11,5
Fondi;25/03/2020;4,1;11,6
Fondi;26/03/2020;6,6;13,9
Fondi;27/03/2020;9,5;15,2
Fondi;28/03/2020;9,2;17,1
Fondi;29/03/2020;8,2;19,1
Fondi;30/03/2020;9;19
Fondi;31/03/2020;7,9;18,9
Fontana Liri Superiore;01/03/2020;8,3;14,4
Fontana Liri Superiore;02/03/2020;9,1;15,2
Fontana Liri Superiore;03/03/2020;5,7;11,4
Fontana Liri Superiore;04/03/2020;3,5;14,1
Fontana Liri Superiore;05/03/2020;4,8;14,9
Fontana Liri Superiore;06/03/2020;6,3;14,1
Fontana Liri Superiore;07/03/2020;6,2;14,5
Fontana Liri Superiore;08/03/2020;4,9;15
Fontana Liri Superiore;09/03/2020;4,3;13,6
Fontana Liri Superiore;10/03/2020;5,4;16
Fontana Liri Superiore;11/03/2020;6,6;18,6
Fontana Liri Superiore;12/03/2020;7,4;19,9
Fontana Liri Superiore;13/03/2020;8,6;17
Fontana Liri Superiore;14/03/2020;10,5;16,5
Fontana Liri Superiore;15/03/2020;7,6;18,6
Fontana Liri Superiore;16/03/2020;6,5;18,5
Fontana Liri Superiore;17/03/2020;8;16,9
Fontana Liri Superiore;18/03/2020;7,8;20,1
Fontana Liri Superiore;19/03/2020;9,6;21,5
Fontana Liri Superiore;20/03/2020;9,2;20,3
Fontana Liri Superiore;21/03/2020;8,8;18,7
Fontana Liri Superiore;22/03/2020;8,9;19
Fontana Liri Superiore;23/03/2020;2,8;14,6
Fontana Liri Superiore;24/03/2020;1,2;9
Fontana Liri Superiore;25/03/2020;-0,9;9,9
Fontana Liri Superiore;26/03/2020;2,9;10,6
Fontana Liri Superiore;27/03/2020;7,5;16
Fontana Liri Superiore;28/03/2020;6,9;13,6
Fontana Liri Superiore;29/03/2020;7,7;18,4
Fontana Liri Superiore;30/03/2020;7,7;17,1
Fontana Liri Superiore;31/03/2020;3,2;16,2
Formello;01/03/2020;7,7;14
Formello;02/03/2020;8,8;13,1
Formello;03/03/2020;6,3;12
Formello;04/03/2020;4,5;14,4
Formello;05/03/2020;4,3;14,4
Formello;06/03/2020;7,3;13,9
Formello;07/03/2020;5,5;15,5
Formello;08/03/2020;5,6;14,9
Formello;09/03/2020;4,1;14,1
Formello;10/03/2020;4,9;17,1
Formello;11/03/2020;7,3;18,3
Formello;12/03/2020;6,5;16,8
Formello;13/03/2020;8,9;14,5
Formello;14/03/2020;10;13,1
Formello;15/03/2020;7,3;18,8
Formello;16/03/2020;5,4;18,7
Formello;17/03/2020;7,3;17,1
Formello;18/03/2020;7,9;18,8
Formello;19/03/2020;8,7;20,4
Formello;20/03/2020;8,5;19,5
Formello;21/03/2020;7,9;18,2
Formello;22/03/2020;8,2;20,3
Formello;23/03/2020;0,5;10,3
Formello;24/03/2020;0;8
Formello;25/03/2020;-1,1;13,2
Formello;26/03/2020;2,8;10,7
Formello;27/03/2020;7,7;15,3
Formello;28/03/2020;7,6;14,5
Formello;29/03/2020;7,1;17,2
Formello;30/03/2020;8;17,4
Formello;31/03/2020;3,4;15,9
Fosso di Pantanello ad Ostia;01/03/2020;12;16
Fosso di Pantanello ad Ostia;02/03/2020;10,1;15,4
Fosso di Pantanello ad Ostia;03/03/2020;5,8;14,7
Fosso di Pantanello ad Ostia;04/03/2020;4,2;16,3
Fosso di Pantanello ad Ostia;05/03/2020;2,5;15,8
Fosso di Pantanello ad Ostia;06/03/2020;11,6;17
Fosso di Pantanello ad Ostia;07/03/2020;3,7;16,8
Fosso di Pantanello ad Ostia;08/03/2020;3,1;17,6
Fosso di Pantanello ad Ostia;09/03/2020;1,7;15,9
Fosso di Pantanello ad Ostia;10/03/2020;3,6;16,9
Fosso di Pantanello ad Ostia;11/03/2020;2,5;18,5
Fosso di Pantanello ad Ostia;12/03/2020;3,7;17,8
Fosso di Pantanello ad Ostia;13/03/2020;7,2;16,3
Fosso di Pantanello ad Ostia;14/03/2020;10,3;17,8
Fosso di Pantanello ad Ostia;15/03/2020;8;18,3
Fosso di Pantanello ad Ostia;16/03/2020;4,6;17,9
Fosso di Pantanello ad Ostia;17/03/2020;3,5;18,3
Fosso di Pantanello ad Ostia;18/03/2020;4,9;18,7
Fosso di Pantanello ad Ostia;19/03/2020;3,9;19,1
Fosso di Pantanello ad Ostia;20/03/2020;2,3;18,4
Fosso di Pantanello ad Ostia;21/03/2020;3;19,3
Fosso di Pantanello ad Ostia;22/03/2020;4;20
Fosso di Pantanello ad Ostia;23/03/2020;5,8;14
Fosso di Pantanello ad Ostia;24/03/2020;2,8;10,6
Fosso di Pantanello ad Ostia;25/03/2020;2,1;13,7
Fosso di Pantanello ad Ostia;26/03/2020;4,8;11,7
Fosso di Pantanello ad Ostia;27/03/2020;7,3;15,7
Fosso di Pantanello ad Ostia;28/03/2020;7,4;17,2
Fosso di Pantanello ad Ostia;29/03/2020;7,2;17,7
Fosso di Pantanello ad Ostia;30/03/2020;4,4;18,4
Fosso di Pantanello ad Ostia;31/03/2020;5;19,3
Frascati;01/03/2020;11,1;15,2
Frascati;02/03/2020;9,7;15,3
Frascati;03/03/2020;7,9;11,2
Frascati;04/03/2020;5,1;14,5
Frascati;05/03/2020;4,8;15,4
Frascati;06/03/2020;9,6;15,1
Frascati;07/03/2020;7,5;14,9
Frascati;08/03/2020;5,9;16
Frascati;09/03/2020;5,4;15,6
Frascati;10/03/2020;5,6;17,3
Frascati;11/03/2020;9,1;19,8
Frascati;12/03/2020;9,2;19,1
Frascati;13/03/2020;9,4;16,9
Frascati;14/03/2020;11,3;13,8
Frascati;15/03/2020;7,9;19,5
Frascati;16/03/2020;9,1;19
Frascati;17/03/2020;10,2;18,3
Frascati;18/03/2020;10,1;20,7
Frascati;19/03/2020;11,8;21,2
Frascati;20/03/2020;10,3;20
Frascati;21/03/2020;9,6;19,1
Frascati;22/03/2020;10,5;20,9
Frascati;23/03/2020;2,7;11,8
Frascati;24/03/2020;0,9;7,9
Frascati;25/03/2020;-0,2;13,6
Frascati;26/03/2020;3,8;12,1
Frascati;27/03/2020;8,1;17,2
Frascati;28/03/2020;8,4;15,8
Frascati;29/03/2020;8,4;18,2
Frascati;30/03/2020;9,5;19,7
Frascati;31/03/2020;4,5;17
Frosinone;01/03/2020;5,9;16,6
Frosinone;02/03/2020;4,8;18,7
Frosinone;03/03/2020;4,4;13,5
Frosinone;04/03/2020;0;17,4
Frosinone;05/03/2020;-0,8;16,5
Frosinone;06/03/2020;7,4;17,5
Frosinone;07/03/2020;4,5;16,2
Frosinone;08/03/2020;1;18,3
Frosinone;09/03/2020;-0,8;16,6
Frosinone;10/03/2020;0,5;19,1
Frosinone;11/03/2020;0;20,7
Frosinone;12/03/2020;1,1;22,4
Frosinone;13/03/2020;5,3;20,6
Frosinone;14/03/2020;9,8;17,9
Frosinone;15/03/2020;9,2;21,8
Frosinone;16/03/2020;1,6;20,2
Frosinone;17/03/2020;0,3;20,3
Frosinone;18/03/2020;1,5;22,1
Frosinone;19/03/2020;1;23,3
Frosinone;20/03/2020;1,7;22,4
Frosinone;21/03/2020;1,6;20,8
Frosinone;22/03/2020;1,7;22
Frosinone;23/03/2020;4,9;17,5
Frosinone;24/03/2020;-2,5;12,8
Frosinone;25/03/2020;-5,3;12,5
Frosinone;26/03/2020;4;11,3
Frosinone;27/03/2020;6,8;16,9
Frosinone;28/03/2020;7,5;17,9
Frosinone;29/03/2020;2,8;20
Frosinone;30/03/2020;5,6;19,1
Frosinone;31/03/2020;2,4;17,9
Gaeta;01/03/2020;11,7;16
Gaeta;02/03/2020;11,5;18,1
Gaeta;03/03/2020;8,5;14,9
Gaeta;04/03/2020;7,3;15,3
Gaeta;05/03/2020;7,5;15,4
Gaeta;06/03/2020;11,2;15,7
Gaeta;07/03/2020;8,9;16,9
Gaeta;08/03/2020;7,9;16,3
Gaeta;09/03/2020;6,2;15
Gaeta;10/03/2020;7,8;16,3
Gaeta;11/03/2020;8,6;16,9
Gaeta;12/03/2020;9,6;17,1
Gaeta;13/03/2020;10,1;16,7
Gaeta;14/03/2020;11,7;17,7
Gaeta;15/03/2020;10,5;19,9
Gaeta;16/03/2020;10,2;19,1
Gaeta;17/03/2020;9,2;17,7
Gaeta;18/03/2020;10;18,1
Gaeta;19/03/2020;9,8;19,9
Gaeta;20/03/2020;10,2;17,7
Gaeta;21/03/2020;9,6;19,3
Gaeta;22/03/2020;10,9;19,4
Gaeta;23/03/2020;6,8;14,5
Gaeta;24/03/2020;3;12,2
Gaeta;25/03/2020;2,8;10
Gaeta;26/03/2020;7,7;14
Gaeta;27/03/2020;9,1;12,2
Gaeta;28/03/2020;8,9;17,7
Gaeta;29/03/2020;9,1;17,7
Gaeta;30/03/2020;9,3;17,3
Gaeta;31/03/2020;7,2;18
Giuliano di Roma;01/03/2020;8;14,7
Giuliano di Roma;02/03/2020;9,6;15
Giuliano di Roma;03/03/2020;4,8;11,5
Giuliano di Roma;04/03/2020;3,8;14,2
Giuliano di Roma;05/03/2020;4,4;14
Giuliano di Roma;06/03/2020;6,4;13,2
Giuliano di Roma;07/03/2020;6,3;13,2
Giuliano di Roma;08/03/2020;5,1;14,9
Giuliano di Roma;09/03/2020;3,7;13
Giuliano di Roma;10/03/2020;5,2;15,4
Giuliano di Roma;11/03/2020;6,3;17,1
Giuliano di Roma;12/03/2020;7,8;18,2
Giuliano di Roma;13/03/2020;8,3;16,2
Giuliano di Roma;14/03/2020;10,4;14,9
Giuliano di Roma;15/03/2020;9,7;17,2
Giuliano di Roma;16/03/2020;5,7;18
Giuliano di Roma;17/03/2020;7,6;16,3
Giuliano di Roma;18/03/2020;7,8;18,1
Giuliano di Roma;19/03/2020;8,7;19,7
Giuliano di Roma;20/03/2020;8,6;18,5
Giuliano di Roma;21/03/2020;8,4;17,8
Giuliano di Roma;22/03/2020;7,9;18,3
Giuliano di Roma;23/03/2020;3,8;13,2
Giuliano di Roma;24/03/2020;1;8,9
Giuliano di Roma;25/03/2020;-1,6;9,6
Giuliano di Roma;26/03/2020;2,8;9,4
Giuliano di Roma;27/03/2020;7,8;14,3
Giuliano di Roma;28/03/2020;7,1;13,4
Giuliano di Roma;29/03/2020;6,9;16,6
Giuliano di Roma;30/03/2020;7,6;16,6
Giuliano di Roma;31/03/2020;5,5;13,9
Graffignano;01/03/2020;8,4;16,1
Graffignano;02/03/2020;9,4;15,2
Graffignano;03/03/2020;6,9;15,1
Graffignano;04/03/2020;1;15,7
Graffignano;05/03/2020;0,9;16,3
Graffignano;06/03/2020;6,3;17,8
Graffignano;07/03/2020;4;14,8
Graffignano;08/03/2020;4,2;14,7
Graffignano;09/03/2020;-0,2;15,7
Graffignano;10/03/2020;6,2;17,8
Graffignano;11/03/2020;1,6;20,6
Graffignano;12/03/2020;7;19,1
Graffignano;13/03/2020;6,9;15,9
Graffignano;14/03/2020;7,4;16,1
Graffignano;15/03/2020;6,6;17,1
Graffignano;16/03/2020;0,2;20,8
Graffignano;17/03/2020;2,6;20,2
Graffignano;18/03/2020;2,2;22,1
Graffignano;19/03/2020;2,8;22,9
Graffignano;20/03/2020;2,9;21,5
Graffignano;21/03/2020;3;21
Graffignano;22/03/2020;7,9;20,5
Graffignano;23/03/2020;2;8,5
Graffignano;24/03/2020;-0,4;7,8
Graffignano;25/03/2020;0,3;11,4
Graffignano;26/03/2020;3,8;12
Graffignano;27/03/2020;9,4;16
Graffignano;28/03/2020;7,9;19,8
Graffignano;29/03/2020;3,7;22
Graffignano;30/03/2020;6,1;19,5
Graffignano;31/03/2020;3,7;12
Guadamello;01/03/2020;10,8;15,8
Guadamello;02/03/2020;8,7;16,4
Guadamello;03/03/2020;8,1;14,8
Guadamello;04/03/2020;-;-
Guadamello;05/03/2020;1,8;14,8
Guadamello;06/03/2020;8,7;16
Guadamello;07/03/2020;5,3;15,9
Guadamello;08/03/2020;4;15,3
Guadamello;09/03/2020;0,9;15,3
Guadamello;10/03/2020;2,8;17,6
Guadamello;11/03/2020;1,9;20,7
Guadamello;12/03/2020;4,6;18,4
Guadamello;13/03/2020;6,4;17,7
Guadamello;14/03/2020;8,9;14,5
Guadamello;15/03/2020;5,9;18,3
Guadamello;16/03/2020;1,8;19,8
Guadamello;17/03/2020;3,5;19,2
Guadamello;18/03/2020;2,6;21,8
Guadamello;19/03/2020;3,6;21,9
Guadamello;20/03/2020;3,3;21,9
Guadamello;21/03/2020;3,2;20,8
Guadamello;22/03/2020;8,1;21,4
Guadamello;23/03/2020;4,1;10,7
Guadamello;24/03/2020;-1,3;8,6
Guadamello;25/03/2020;-0,3;11,3
Guadamello;26/03/2020;6,5;14
Guadamello;27/03/2020;9,1;18
Guadamello;28/03/2020;7,7;17,4
Guadamello;29/03/2020;6,5;19,3
Guadamello;30/03/2020;7,2;18,8
Guadamello;31/03/2020;5,2;12,8
Guidonia;01/03/2020;8,4;16,3
Guidonia;02/03/2020;10,5;16,7
Guidonia;03/03/2020;8;12,6
Guidonia;04/03/2020;3,7;15
Guidonia;05/03/2020;3,2;16,5
Guidonia;06/03/2020;9,4;15,3
Guidonia;07/03/2020;6,7;16,5
Guidonia;08/03/2020;4,2;16,6
Guidonia;09/03/2020;2,5;16
Guidonia;10/03/2020;3,5;17,8
Guidonia;11/03/2020;5,6;20
Guidonia;12/03/2020;6,8;19,9
Guidonia;13/03/2020;8;18,2
Guidonia;14/03/2020;12,1;14,6
Guidonia;15/03/2020;8,4;20,7
Guidonia;16/03/2020;5,5;19,5
Guidonia;17/03/2020;7,2;18,5
Guidonia;18/03/2020;6,2;20,8
Guidonia;19/03/2020;7,3;22,2
Guidonia;20/03/2020;7,3;20,9
Guidonia;21/03/2020;7,2;20
Guidonia;22/03/2020;8,7;22
Guidonia;23/03/2020;4,7;13,5
Guidonia;24/03/2020;1,7;9,8
Guidonia;25/03/2020;-2;13,9
Guidonia;26/03/2020;4,6;14,5
Guidonia;27/03/2020;8;16,9
Guidonia;28/03/2020;8,2;15,8
Guidonia;29/03/2020;6,8;18,8
Guidonia;30/03/2020;8,4;19,1
Guidonia;31/03/2020;5,5;16,8
Ischia di Castro;01/03/2020;7,8;11,7
Ischia di Castro;02/03/2020;8,1;10,9
Ischia di Castro;03/03/2020;4,2;11
Ischia di Castro;04/03/2020;4,1;11,7
Ischia di Castro;05/03/2020;3,9;12,7
Ischia di Castro;06/03/2020;6,6;14,6
Ischia di Castro;07/03/2020;4,2;11
Ischia di Castro;08/03/2020;5,4;11,5
Ischia di Castro;09/03/2020;4,1;12,9
Ischia di Castro;10/03/2020;4,9;14,1
Ischia di Castro;11/03/2020;6,7;16,5
Ischia di Castro;12/03/2020;6,3;12,9
Ischia di Castro;13/03/2020;7,8;12,2
Ischia di Castro;14/03/2020;8,3;13,5
Ischia di Castro;15/03/2020;6,1;13,4
Ischia di Castro;16/03/2020;5,9;17,6
Ischia di Castro;17/03/2020;7,9;16,2
Ischia di Castro;18/03/2020;9,2;17,4
Ischia di Castro;19/03/2020;9,7;19
Ischia di Castro;20/03/2020;8,6;17,9
Ischia di Castro;21/03/2020;6,9;16,9
Ischia di Castro;22/03/2020;5,7;17,4
Ischia di Castro;23/03/2020;0,3;5,6
Ischia di Castro;24/03/2020;-1,4;5,8
Ischia di Castro;25/03/2020;-1,2;7,3
Ischia di Castro;26/03/2020;0,5;6,8
Ischia di Castro;27/03/2020;6;12,4
Ischia di Castro;28/03/2020;6,6;15,6
Ischia di Castro;29/03/2020;6,4;17,5
Ischia di Castro;30/03/2020;6,9;15,4
Ischia di Castro;31/03/2020;1,5;8,6
Itri;01/03/2020;9,2;12
Itri;02/03/2020;9,8;13,1
Itri;03/03/2020;6,7;11
Itri;04/03/2020;5,9;12,7
Itri;05/03/2020;7,3;12,5
Itri;06/03/2020;8,7;12,6
Itri;07/03/2020;6;14,2
Itri;08/03/2020;6,5;12,9
Itri;09/03/2020;6;11,1
Itri;10/03/2020;6,8;12,9
Itri;11/03/2020;8;14,4
Itri;12/03/2020;9,4;15,1
Itri;13/03/2020;8,5;14,3
Itri;14/03/2020;9,9;14,4
Itri;15/03/2020;10,1;17,3
Itri;16/03/2020;9;15,9
Itri;17/03/2020;10,2;15,3
Itri;18/03/2020;10,5;16,4
Itri;19/03/2020;10,8;18,2
Itri;20/03/2020;10,3;15,6
Itri;21/03/2020;-;-
Itri;22/03/2020;-;-
Itri;23/03/2020;-;-
Itri;24/03/2020;1,6;8,5
Itri;25/03/2020;2;7,3
Itri;26/03/2020;5,7;13,4
Itri;27/03/2020;7;11,4
Itri;28/03/2020;7,2;13,6
Itri;29/03/2020;8,1;14,1
Itri;30/03/2020;8,7;16
Itri;31/03/2020;4,8;15
Ladispoli rlazio;01/03/2020;11,3;14,7
Ladispoli rlazio;02/03/2020;11,9;14,3
Ladispoli rlazio;03/03/2020;8,5;13,8
Ladispoli rlazio;04/03/2020;5,7;14,9
Ladispoli rlazio;05/03/2020;5,1;13,5
Ladispoli rlazio;06/03/2020;11,3;16,0
Ladispoli rlazio;07/03/2020;6,9;14,6
Ladispoli rlazio;08/03/2020;7,7;16,2
Ladispoli rlazio;09/03/2020;4,5;14,2
Ladispoli rlazio;10/03/2020;6,5;16,5
Ladispoli rlazio;11/03/2020;5,6;15,0
Ladispoli rlazio;12/03/2020;7,6;16,3
Ladispoli rlazio;13/03/2020;9,7;15,5
Ladispoli rlazio;14/03/2020;10,8;14,6
Ladispoli rlazio;15/03/2020;9,8;18,7
Ladispoli rlazio;16/03/2020;7,9;17,0
Ladispoli rlazio;17/03/2020;8,2;17,1
Ladispoli rlazio;18/03/2020;6,9;16,1
Ladispoli rlazio;19/03/2020;8,7;17,5
Ladispoli rlazio;20/03/2020;6,8;15,5
Ladispoli rlazio;21/03/2020;7,4;15,2
Ladispoli rlazio;22/03/2020;8,2;16,1
Ladispoli rlazio;23/03/2020;4,8;12,3
Ladispoli rlazio;24/03/2020;1,8;9,2
Ladispoli rlazio;25/03/2020;3,0;12,0
Ladispoli rlazio;26/03/2020;4,0;12,3
Ladispoli rlazio;27/03/2020;10,0;14,9
Ladispoli rlazio;28/03/2020;8,8;14,4
Ladispoli rlazio;29/03/2020;7,3;15,6
Ladispoli rlazio;30/03/2020;6,8;15,1
Ladispoli rlazio;31/03/2020;6,2;16,4
Lago di Albano;01/03/2020;10,9;14,1
Lago di Albano;02/03/2020;9,8;14,3
Lago di Albano;03/03/2020;7,2;11,9
Lago di Albano;04/03/2020;5,6;15,8
Lago di Albano;05/03/2020;4,6;15,3
Lago di Albano;06/03/2020;8,7;14,5
Lago di Albano;07/03/2020;6,3;15,6
Lago di Albano;08/03/2020;5,2;17,4
Lago di Albano;09/03/2020;5,2;15,4
Lago di Albano;10/03/2020;5,2;16,4
Lago di Albano;11/03/2020;6,3;19,2
Lago di Albano;12/03/2020;7,3;19,4
Lago di Albano;13/03/2020;8,0;15,1
Lago di Albano;14/03/2020;10,8;13,9
Lago di Albano;15/03/2020;7,9;17,6
Lago di Albano;16/03/2020;6,6;17,7
Lago di Albano;17/03/2020;6,9;16,7
Lago di Albano;18/03/2020;8,7;19,7
Lago di Albano;19/03/2020;7,8;20,5
Lago di Albano;20/03/2020;7,6;19,1
Lago di Albano;21/03/2020;7,5;18,5
Lago di Albano;22/03/2020;8,7;19,8
Lago di Albano;23/03/2020;4,1;14,7
Lago di Albano;24/03/2020;1,2;10,7
Lago di Albano;25/03/2020;0,8;13,1
Lago di Albano;26/03/2020;3,6;12,9
Lago di Albano;27/03/2020;7,8;14,7
Lago di Albano;28/03/2020;8,2;13,7
Lago di Albano;29/03/2020;7,4;16,6
Lago di Albano;30/03/2020;7,8;18,5
Lago di Albano;31/03/2020;4,4;17,0
Lago di Corbara;01/03/2020;8,6;15,0
Lago di Corbara;02/03/2020;8,7;15,2
Lago di Corbara;03/03/2020;6,8;13,5
Lago di Corbara;04/03/2020;2,5;13,0
Lago di Corbara;05/03/2020;1,4;14,3
Lago di Corbara;06/03/2020;6,4;17,0
Lago di Corbara;07/03/2020;4,0;12,8
Lago di Corbara;08/03/2020;4,5;13,1
Lago di Corbara;09/03/2020;0,4;15,0
Lago di Corbara;10/03/2020;3,2;17,0
Lago di Corbara;11/03/2020;2,0;19,8
Lago di Corbara;12/03/2020;6,0;17,5
Lago di Corbara;13/03/2020;7,2;15,3
Lago di Corbara;14/03/2020;7,6;15,1
Lago di Corbara;15/03/2020;7,2;14,9
Lago di Corbara;16/03/2020;1,2;19,1
Lago di Corbara;17/03/2020;2,9;18,7
